법원명,사건번호,매각기일,주소,감정가,최저가,태그,주거형태,건물평수,조회수,경매/공매,임대여부
평택지원,2020타경43488[109],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 206동 4층402호,1억6300만원,1억1410만원,#유찰1회#임차권등기,아파트,26평,view 27,경매,False
평택지원,2020타경43488[100],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 205동 2층202호,1억6000만원,1억1200만원,#유찰1회#임차권등기,아파트,26평,view 26,경매,False
평택지원,2020타경43488[107],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 201동 12층1201호,1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 26,경매,False
평택지원,2020타경43488[103],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 203동 12층1201호,1억6300만원,1억1410만원,#유찰1회#임차권등기,아파트,26평,view 25,경매,False
평택지원,2020타경43488[95],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 208동 10층1002호,1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 24,경매,False
평택지원,2020타경43488[98],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 207동 14층1403호,1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 23,경매,False
평택지원,2020타경43488[102],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 208동 14층1403호,1억6500만원,1억1550만원,#유찰1회#임차권등기,아파트,26평,view 23,경매,False
평택지원,2020타경43488[97],D-48,"경기도 안성시 서운로 791-10, 202동 10층1004호 (중리동,안성중리2차동광아파트)",1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 22,경매,False
평택지원,2020타경43488[104],D-48,"경기도 안성시 서운로 791-10, 204동 11층1103호 (중리동,안성중리2차동광아파트)",1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 22,경매,False
평택지원,2020타경43488[106],D-48,"경기도 안성시 서운로 791-10, 204동 8층801호 (중리동,안성중리2차동광아파트)",1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 21,경매,False
평택지원,2020타경43488[108],D-48,경기도 안성시 중리동 618 안성중리2차동광아파트 212동 4층403호,1억6800만원,1억1760만원,#유찰1회#임차권등기,아파트,26평,view 21,경매,False
광주지법,2023타경3627[1],D-48,"광주광역시 북구 저불로 62, 10층1003호 (용봉동,썬오피스텔)",5600만원,3920만원,#유찰1회,오피스텔(사무),15평,view 19,경매,False
광주지법,2023타경66420[1],D-48,"광주광역시 동구 학소로76번길 14, 102동 3층 302호",2억200만원,1억4140만원,#유찰1회,아파트,22평,view 17,경매,False
서울동부지법,2021타경51574[1],D-47,"서울특별시 송파구 새말로 116, 2층202호 (문정동,한울리움)",3억1700만원,1394만2000원,#유찰14회#재매각#선순위임차인#선순위전세권#위반건축물,다세대,13평,view 19.9k,경매,False
성남지원,2022타경62395[1],D-47,경기도 성남시 수정구 탄리로31번길 10-7,3억8148만1920원,2억6703만7000원,#유찰1회#지분매각,단독주택,17평,view 1.5k,경매,False
성남지원,2022타경960[1],D-47,"경기도 성남시 분당구 구미로9번길 25, 1동 7층736제이호 (구미동,분당대맥주차빌딩)",6800만원,1142만9000원,#유찰5회#선순위임차인,오피스텔(사무),7평,view 1.2k,경매,False
성남지원,2022타경59795[1],D-47,"경기도 성남시 수정구 위례순환로 150, 3405동 4층403호 (창곡동,래미안위례)",18억2000만원,12억7400만원,#유찰1회,아파트,31평,view 1.2k,경매,False
순천지원,2021타경5550[1],D-47,"전라남도 광양시 광장로 70, 201동 1층108호 (중동,성호2차아파트)",6700만원,322만2000원,#유찰13회#선순위임차인,아파트,13평,view 1k,경매,False
평택지원,2023타경40503[1],D-47,경기도 평택시 죽백2길 137-6,2억2132만8540원,1억845만1000원,#유찰2회#건물만매각#법정지상권#유치권,단독주택,58평,view 1k,경매,False
성남지원,2022타경58815[3],D-47,"경기도 성남시 분당구 미금로 216, 903동 14층1407호 (금곡동,청솔마을)",6억9700만원,4억8790만원,#유찰1회#선순위임차인,아파트,12평,view 977,경매,False
평택지원,2022타경41936[1],D-47,"경기도 평택시 송탄로 170, 108동 19층1902호 (서정동,평택 롯데캐슬)",6억5300만원,4억5710만원,#유찰1회,아파트,46평,view 948,경매,False
성남지원,2022타경61392[1],D-47,"경기도 하남시 신평로 81, 201동 1층103호 (덕풍동,진모루마을현대아파트)",6억8900만원,4억8230만원,#유찰1회,아파트,26평,view 870,경매,False
성남지원,2022타경58112[1],D-47,경기도 광주시 퇴촌면 안도장골길 104-8,9억1173만9000원,3억1272만6000원,#유찰3회#맹지,단독주택,44평,view 866,경매,False
성남지원,2022타경1727[1],D-47,"경기도 성남시 분당구 돌마로 906, 102동 1층101호 (야탑동,에스케이뷰)",8억300만원,5억6210만원,#유찰1회,아파트,26평,view 629,경매,False
성남지원,2022타경4016[1],D-47,경기도 성남시 수정구 산성대로47번길 8-1,11억9816만6820원,8억3871만7000원,#유찰1회,단독주택,95평,view 626,경매,False
서울동부지법,2022타경54419[1],D-47,서울특별시 광진구 긴고랑로38길 20-6,2억1828만6030원,1억3970만3000원,#유찰2회#지분매각,단독주택,14평,view 618,경매,False
순천지원,2022타경51789[2],D-47,전라남도 보성군 보성읍 새싹길 15-52,6433만8000원,1844만7000원,#유찰5회#형식적경매,단독주택,37평,view 545,경매,False
성남지원,2021타경5838[1],D-47,경기도 성남시 분당구 대장동 산25,3286만8000원,789만2000원,#유찰4회#지분매각#맹지,임야,26평,view 479,경매,False
성남지원,2021타경6695[1],D-47,"경기도 광주시 중앙로145번길 22, 1층 105호 (경안동,신원플러스타운)",1억5820만원,3798만4000원,#유찰4회#건물만매각#법정지상권#선순위가처분,상가,19평,view 468,경매,False
평택지원,2023타경40114[1],D-47,"경기도 평택시 지산로20번길 65, 2층201호",2억5800만원,1억2642만원,#유찰2회,아파트,26평,view 451,경매,False
성남지원,2022타경60450[1],D-47,"경기도 성남시 분당구 미금로 39, 1층111호 (구미동,로얄프라자)",4억4800만원,3억1360만원,#유찰1회,상가,11평,view 445,경매,False
서울동부지법,2022타경56194[1],D-47,"서울특별시 광진구 광나루로22길 24, 지하층01호",1억5300만원,1억2240만원,#유찰1회,다세대,13평,view 401,경매,False
남원지원,2022타경726[1],D-47,전라북도 순창군 금과면 서암로 357-17,13억1142만4380원,4억4981만9000원,#유찰5회,공장,337평,view 383,경매,False
평택지원,2022타경49411[1],D-47,경기도 평택시 오성면 당거3길 37-8,5억4042만1620원,2억6480만7000원,#유찰2회,단독주택,85평,view 341,경매,False
성남지원,2022타경60085[1],D-47,"경기도 성남시 중원구 황송로 77, 106동 18층1802호 (금광동,래미안금광)",8억8000만원,6억1600만원,#유찰1회,아파트,39평,view 325,경매,False
서울동부지법,2022타경52918[1],D-47,"서울특별시 강동구 진황도로 212, 202동 15층1501호 (둔촌동,신성둔촌미소지움)",13억1700만원,10억5360만원,#유찰1회,아파트,26평,view 323,경매,False
평택지원,2022타경3293[1],D-47,경기도 평택시 현덕면 덕목리 산209-2,3억3208만원,1억1390만3000원,#유찰3회#맹지,임야,1256평,view 281,경매,False
성남지원,2022타경59368[1],D-47,"경기도 성남시 분당구 안골로 42, 108동 4층402호 (서현동,서현모닝빌)",4억4700만원,3억1290만원,#유찰1회,다세대,18평,view 270,경매,False
평택지원,2022타경3453[1],D-47,"경기도 평택시 안중읍 송담1로 85, 103동 21층2102호 (송담지엔하임1차)",5억4200만원,2억6558만원,#유찰2회,아파트,23평,view 262,경매,False
대전지법,2022타경6911[1],D-47,"세종특별자치시 장군면 당암길 42, 2동 2층203호",9억2300만원,4억5227만원,#유찰2회,상가,87평,view 255,경매,False
목포지원,2021타경53119[1],D-47,전라남도 신안군 지도읍 감정리 산576-5,1235만7650원,181만4000원,#유찰8회#지분매각#분묘기지권#특별매각조건#농지취득자격증명,전,420평,view 253,경매,False
성남지원,2022타경3051[1],D-47,경기도 하남시 춘궁동 399-7,15억1098만2000원,7억4038만1000원,#유찰2회#분묘기지권,임야,1152평,view 246,경매,False
성남지원,2023타경50566[1],D-47,경기도 광주시 신현동 634-65,9억7892만9280원,6억8525만원,#유찰1회,단독주택,77평,view 239,경매,False
서울동부지법,2022타경1750[1],D-47,"서울특별시 광진구 아차산로 537-17, 1403동 14층1405호 (광장동,광장힐스테이트)",22억7700만원,18억2160만원,#유찰1회,아파트,26평,view 231,경매,False
목포지원,2022타경2064[1],D-47,"전라남도 무안군 삼향읍 남악4로 53, 1층102호",8억7500만원,3억1360만원,#유찰4회,상가,34평,view 226,경매,False
성남지원,2023타경50115[1],D-47,"경기도 성남시 중원구 자혜로16번길 9, 103동 10층1011호 (금광동,삼익금광아파트)",6375만원,4462만5000원,#유찰1회#지분매각#선순위임차인,아파트,2평,view 219,경매,False
대전지법,2023타경101998[1],D-47,"대전광역시 서구 관저로 184, 1203동 15층1504호 (관저동,느리울마을)",3억1500만원,2억2050만원,#유찰1회#유치권,아파트,18평,view 219,경매,False
목포지원,2022타경2842[1],D-47,전라남도 목포시 용해동 559-16,2145만7000원,492만2000원,#유찰6회#지분매각#분묘기지권#특별매각조건#맹지,임야,151평,view 217,경매,False
성남지원,2022타경60719[1],D-47,"경기도 광주시 초월읍 경충대로 1067, 204동 13층1301호 (초월롯데낙천대아파트)",5억7800만원,4억460만원,#유찰1회,아파트,26평,view 215,경매,False
전주지법,2023타경489[1],D-47,전라북도 전주시 덕진구 금암동 117-44,2468만1000원,846만6000원,#유찰3회,전,35평,view 210,경매,False
성남지원,2022타경61361[1],D-47,"경기도 성남시 중원구 금상로 134, 114동 1층102호 (상대원동,선경상대원2차아파트)",4억9400만원,3억4580만원,#유찰1회,아파트,16평,view 209,경매,False
순천지원,2021타경56688[1],D-47,전라남도 구례군 마산면 황전리 546-8,37억7986만9400원,5억5488만8000원,#유찰8회#유치권,숙박시설,1331평,view 208,경매,False
목포지원,2020타경55408[4],D-47,전라남도 목포시 죽교동 72-21,2657만6280원,609만6000원,#유찰10회#지분매각#선순위임차인#법정지상권#특별매각조건,대지,30평,view 200,경매,False
성남지원,2022타경58242[1],D-47,경기도 광주시 장지동 528-6,1억3968만원,4791만원,#유찰3회#형식적경매,임야,25평,view 195,경매,False
성남지원,2022타경1727[2],D-47,"경기도 성남시 분당구 야탑로65번길 8, 지하층01호 (야탑동,나인투빌딩)",12억원,8억4000만원,#유찰1회,상가,77평,view 190,경매,False
성남지원,2023타경50085[1],D-47,"경기도 하남시 대성로 259, 101동 14층1412호 (덕풍동,덕풍현대아파트)",5억300만원,3억5210만원,#유찰1회#선순위임차인,아파트,19평,view 183,경매,False
평택지원,2023타경864[1],D-47,"경기도 평택시 비전2로 297, 102동 4층401호 (죽백동,평택소사벌반도유보라아이비파크)",3억6300만원,2억5410만원,#유찰1회#선순위임차인#임차권등기,아파트,26평,view 174,경매,False
순천지원,2022타경51062[1],D-47,전라남도 순천시 야흥동 산19-1,1억817만7750원,3101만6000원,#유찰5회#지분매각#선순위임차인#법정지상권#분묘기지권#특별매각조건#농지취득자격증명,임야,1888평,view 174,경매,False
성남지원,2022타경4955[1],D-47,경기도 성남시 분당구 궁내동 산4-4,1억4880만원,1억416만원,#유찰1회#분묘기지권#맹지,임야,301평,view 173,경매,False
서울동부지법,2022타경1958[1],D-47,"서울특별시 송파구 오금로32길 10, 3동 9층903호 (송파동,미성아파트)",21억원,16억8000만원,#유찰1회,아파트,52평,view 170,경매,False
군산지원,2022타경26265[1],D-47,"전라북도 익산시 동서로61길 41, 102동 5층 507호",2억4700만원,1억2103만원,#유찰2회,아파트,39평,view 168,경매,False
강릉지원,2022타경34014[1],D-47,강원도 강릉시 옛강일길 42-6,1억6332만8400원,1억1433만원,#유찰1회,단독주택,33평,view 165,경매,False
순천지원,2022타경53655[1],D-47,전라남도 여수시 동산3길 10,5251만7000원,2941만원,#유찰2회,단독주택,18평,view 165,경매,False
군산지원,2022타경20564[1],D-47,전라북도 군산시 성산면 성덕리 348-5,553만1420원,65만1000원,#유찰6회#지분매각#농지취득자격증명#맹지,전,27평,view 164,경매,False
평택지원,2023타경1300[1],D-47,경기도 평택시 송탄로 348-9,2억6932만2700원,1억8852만6000원,#유찰1회,단독주택,24평,view 162,경매,False
전주지법,2023타경1000[1],D-47,"전라북도 완주군 이서면 안전로 141, 1층105호 (기연빌딩)",3억300만원,1억392만9000원,#유찰3회,상가,13평,view 161,경매,False
군산지원,2023타경24[1],D-47,전라북도 익산시 배산로20길 32-8,13억2572만2200원,6억4960만4000원,#유찰2회,단독주택,202평,view 159,경매,False
대전지법,2023타경100667[1],D-47,"세종특별자치시 누리로 65 (한솔동,제1동)",39억5654만1330원,27억6957만9000원,#유찰1회,상가,298평,view 142,경매,False
평택지원,2022타경3767[1],D-47,"경기도 평택시 오성면 원숙성1길 32, 1동 4층403호 (주건축물)",1억4000만원,6860만원,#유찰2회,다세대,15평,view 140,경매,False
목포지원,2022타경56047[1],D-47,전라남도 목포시 달성길 66-7,1억3491만8200원,7555만4000원,#유찰2회#선순위임차인,단독주택,63평,view 139,경매,False
서울동부지법,2022타경56651[1],D-47,"서울특별시 강동구 천중로50길 18, 2층203호",4억7700만원,3억8160만원,#유찰1회,연립,29평,view 138,경매,False
